time,ghi,zen,ghi_nsrdb,ghics_nsrdb,ghics_mc
2020/7/11 18:25,760.58,18.91,942,942,955.8372
2020/7/11 18:30,1000.6,19.25,940,940,953.3004
2020/7/11 18:35,975.3,19.63,938,938,950.376
2020/7/11 18:40,989.7,20.07,936,936,947.0676
2020/7/11 18:45,982.78,20.55,932,932,943.3776
2020/7/11 18:50,964.28,21.07,929,929,939.3096
2020/7/11 18:55,967.34,21.64,924,924,934.8576
2020/7/11 19:00,970.46,22.24,920,920,930.0336
2020/7/11 19:10,850.36,23.53,910,910,919.2672
2020/7/11 19:15,724.02,24.22,904,904,913.3296
2020/7/11 19:20,926.84,24.94,898,898,907.0296
2020/7/11 19:25,910.82,25.67,892,892,900.3696
2020/7/11 19:30,903.9,26.43,885,885,893.3508
2020/7/11 19:35,899.38,27.21,878,878,885.9804
2020/7/11 19:40,918.5,28.01,870,870,878.2584
2020/7/11 19:45,939.86,28.82,863,863,870.1932
2020/7/11 19:50,762.98,29.65,854,854,861.7848
2020/7/11 20:00,533.68,31.34,837,837,843.972
2020/7/11 20:05,852,32.21,828,828,834.5712
2020/7/11 20:10,869.68,33.08,819,819,824.8524
2020/7/11 20:20,647.82,34.86,799,799,804.4692
2020/7/11 20:30,770.16,36.66,777,777,782.8728
2020/7/11 20:35,859.8,37.57,765,765,771.6312
2020/7/11 20:40,839.66,38.49,754,754,760.1052
2020/7/11 20:45,771.6,39.41,743,743,748.2984
2020/7/11 20:50,719.86,40.34,731,731,736.2192
2020/7/11 21:15,690.82,45.03,668,668,673.6104
2020/7/11 21:30,718.26,47.88,452,628,633.7848
2020/7/11 21:55,470.54,52.65,410,555,563.2848
2020/7/11 22:00,643.24,53.6,541,541,548.6436
2020/7/11 22:05,682.74,54.56,526,526,533.8428
2020/7/11 22:10,656.74,55.52,511,511,518.8932
2020/7/11 22:15,643.72,56.47,496,496,503.8044
2020/7/11 22:20,410.68,57.43,187,480,488.586
2020/7/11 22:40,53.5,61.24,66,418,426.6204
2020/7/11 22:45,32.2,62.19,9,402,410.9112
2020/7/11 22:50,11.4,63.14,16,386,395.1384
2020/7/11 23:00,14.04,65.04,71,355,363.4464
2020/7/11 23:05,35.78,65.98,38,339,347.55
2020/7/11 23:10,31.6,66.92,197,323,331.6428
2020/7/11 23:15,36.36,67.86,22,308,315.7332
2020/7/11 23:20,56.14,68.8,249,292,299.8368
2020/7/12 0:00,236.42,76.19,141,171,175.0692
2020/7/12 0:05,189.06,77.1,130,157,159.8172
2020/7/12 0:10,121.66,78,121,143,144.7956
2020/7/12 11:15,58.8,83.93,61,61,57.594
2020/7/12 11:20,67.52,83.06,73,73,69.8388
2020/7/12 11:25,77.42,82.19,85,85,82.7256
2020/7/12 11:30,94.46,81.31,97,97,96.1632
2020/7/12 11:35,108.72,80.43,110,110,110.082
2020/7/12 11:40,121.18,79.54,124,124,124.4124
2020/7/12 11:45,133.82,78.64,138,138,139.104
2020/7/12 11:50,146.74,77.74,152,152,154.0992
2020/7/12 11:55,161.34,76.84,166,166,169.3608
2020/7/12 12:00,181.24,75.93,180,180,184.794
2020/7/12 12:05,205.3,75.02,195,195,200.1816
2020/7/12 12:10,206.32,74.1,211,211,215.7036
2020/7/12 12:15,211.68,73.18,226,226,231.3576
2020/7/12 12:20,231.1,72.26,241,241,247.1268
2020/7/12 12:25,249.18,71.33,257,257,262.9884
2020/7/12 12:30,268.34,70.4,272,272,278.9268
2020/7/12 12:35,288.36,69.47,288,288,294.9384
2020/7/12 12:40,322.32,68.53,303,303,310.992
2020/7/12 12:45,252.82,67.59,319,319,327.0708
2020/7/12 12:50,346.34,66.65,334,334,343.1616
2020/7/12 12:55,322.28,65.71,350,350,359.25
2020/7/12 13:00,368.78,64.77,366,366,375.3216
2020/7/12 13:05,386.76,63.82,382,382,391.3668
2020/7/12 13:10,410.42,62.87,398,398,407.3688
2020/7/12 13:15,417.58,61.92,414,414,423.3192
2020/7/12 13:20,431.9,60.97,429,429,439.2048
2020/7/12 13:25,447.48,60.02,446,446,455.0148
2020/7/12 13:30,463.24,59.07,462,462,470.7384
2020/7/12 13:35,478.76,58.11,476,476,486.3636
2020/7/12 13:40,495.72,57.16,492,492,501.8784
2020/7/12 13:45,519.94,56.2,507,507,517.278
2020/7/12 13:50,528.02,55.25,522,522,532.5456
2020/7/12 13:55,542.92,54.29,537,537,547.6752
2020/7/12 14:00,555.88,53.34,552,552,562.6572
2020/7/12 14:05,572.3,52.38,567,567,577.4796
2020/7/12 14:10,586.94,51.43,582,582,592.1328
2020/7/12 14:15,604.14,50.47,596,596,606.6108
2020/7/12 14:20,620.54,49.52,611,611,620.9016
2020/7/12 14:25,635.52,48.57,625,625,634.9992
2020/7/12 14:40,679.44,45.72,670,670,676.0368
2020/7/12 14:45,693.36,44.77,683,683,689.2728
2020/7/12 14:50,705.68,43.83,697,697,702.2712
2020/7/12 14:55,718.46,42.89,709,709,715.0284
2020/7/12 15:00,731.2,41.95,722,722,727.5048
2020/7/12 15:05,744.52,41.02,734,734,739.5948
2020/7/12 15:10,757.04,40.09,746,746,751.404
2020/7/12 15:15,769.8,39.17,758,758,762.9372
2020/7/12 15:20,781.14,38.25,771,771,774.1884
2020/7/12 15:25,791.44,37.33,782,782,785.154
2020/7/12 15:30,802.28,36.42,793,793,795.8244
2020/7/12 15:35,814.04,35.52,804,804,806.1936
2020/7/12 15:40,825.02,34.63,815,815,816.258
2020/7/12 15:45,834.68,33.74,825,825,826.0104
2020/7/12 15:50,845.36,32.86,834,834,835.4448
2020/7/12 15:55,856.36,31.99,844,844,844.5576
2020/7/12 16:00,865.76,31.14,853,853,853.3416
2020/7/12 16:05,873.56,30.29,862,862,861.792
2020/7/12 16:10,882.2,29.45,870,870,869.9064
2020/7/12 16:15,891.18,28.63,878,878,877.6776
2020/7/12 16:20,899.4,27.83,886,886,885.1008
2020/7/12 16:25,906.54,27.04,893,893,892.1736
2020/7/12 16:30,911.38,26.27,900,900,898.8912
2020/7/12 16:35,929.18,25.52,907,907,905.2488
2020/7/12 16:40,889.24,24.79,913,913,911.2428
2020/7/12 16:45,928.4,24.09,919,919,916.8744
2020/7/12 16:50,868.4,23.41,925,925,922.1316
2020/7/12 16:55,971.4,22.76,930,930,927.0168
2020/7/12 17:00,980.22,22.14,935,935,931.5276
2020/7/12 17:05,1029.18,21.56,939,939,935.6592
2020/7/12 17:10,1038.36,21.01,943,943,939.4104
2020/7/12 17:20,960.3,20.04,950,950,945.7608
2020/7/12 17:25,1080.26,19.62,953,953,948.3576
2020/7/12 17:30,943.3,19.26,956,956,950.5632
2020/7/12 17:35,1112.8,18.94,954,954,952.3776
2020/7/12 18:00,993.66,18.23,960,960,955.614
2020/7/12 18:10,1075.56,18.38,959,959,954.5472
2020/7/12 18:15,1024.16,18.54,958,958,953.4324
2020/7/12 18:20,804.44,18.76,956,956,951.9252
2020/7/12 18:30,1054.16,19.37,952,952,947.7336
2020/7/12 18:35,889.04,19.76,948,948,945.0492
2020/7/12 18:40,1007.98,20.19,945,945,941.9784
2020/7/12 18:45,919.36,20.67,942,942,938.5212
2020/7/12 18:50,1007.98,21.19,938,938,934.6764
2020/7/12 18:55,998.54,21.75,934,934,930.4488
2020/7/12 19:00,816.56,22.34,929,929,925.8396
2020/7/12 19:05,769,22.97,924,924,920.8524
2020/7/12 19:10,952.62,23.63,919,919,915.4896
2020/7/12 19:15,950.54,24.32,913,913,909.7524
2020/7/12 19:20,953.8,25.03,907,907,903.6468
2020/7/12 19:25,948.44,25.76,901,901,897.174
2020/7/12 19:30,937.62,26.52,894,894,890.3388
2020/7/12 19:35,957.44,27.3,887,887,883.1424
2020/7/12 19:40,866.34,28.09,880,880,875.5908
2020/7/12 19:45,854.68,28.9,872,872,867.6888
2020/7/12 20:05,743.7,32.28,837,837,832.6536
2020/7/12 20:20,881.98,34.92,808,808,802.9176
2020/7/12 20:25,824.68,35.82,798,798,792.3756
2020/7/12 20:30,782.48,36.73,787,787,781.5276
2020/7/12 20:35,686.06,37.64,774,774,770.3784
2020/7/12 21:00,596.34,42.27,484,715,710.412
2020/7/12 21:35,27.46,48.89,264,620,617.6724
2020/7/12 22:45,427.48,62.25,410,410,405.3348
2020/7/12 22:50,328.94,63.2,394,394,389.3544
2020/7/12 23:05,372.36,66.04,346,346,341.208
2020/7/12 23:10,332.32,66.98,330,330,325.1328
2020/7/12 23:15,314.28,67.92,314,314,309.0828
2020/7/12 23:20,284.66,68.86,298,298,293.0664
2020/7/12 23:25,271.3,69.8,283,283,277.0956
2020/7/12 23:30,255.06,70.73,267,267,261.1848
2020/7/12 23:35,235.6,71.66,251,251,245.3508
2020/7/12 23:40,218.58,72.59,236,236,229.62
2020/7/12 23:45,201.06,73.51,220,220,214.0092
2020/7/12 23:50,190.8,74.43,205,205,198.5472
2020/7/12 23:55,178.78,75.35,190,190,183.2592
2020/7/13 0:00,165.92,76.26,177,177,168.1596
2020/7/13 0:05,151.42,77.17,162,162,153.2436
2020/7/13 0:10,137.86,78.07,148,148,138.6012
2020/7/13 0:15,125.48,78.97,133,133,124.284
2020/7/13 0:20,112.12,79.86,120,120,110.3388
2020/7/13 0:25,98.12,80.75,106,106,96.8196
2020/7/13 0:30,85,81.64,93,93,83.7828
2020/7/13 0:35,73.2,82.51,81,81,71.2956
2020/7/13 0:40,61.8,83.38,69,69,59.4348
2020/7/13 0:45,50.8,84.25,58,58,48.2772
2020/7/13 11:40,116.02,79.65,132,132,131.9952
2020/7/13 11:45,130.1,78.75,147,147,147.2568
2020/7/13 11:50,144.72,77.85,161,161,162.8004
2020/7/13 11:55,159.34,76.95,176,176,178.5876
2020/7/13 12:00,174.92,76.04,192,192,194.5776
2020/7/13 12:05,190.52,75.13,207,207,210.714
2020/7/13 12:10,206.34,74.21,223,223,226.9956
2020/7/13 12:15,222.34,73.29,239,239,243.4092
2020/7/13 12:20,238.62,72.36,255,255,259.9284
2020/7/13 12:25,254.62,71.44,271,271,276.5352
2020/7/13 12:30,270.96,70.51,288,288,293.2092
2020/7/13 12:35,287.7,69.57,304,304,309.9372
2020/7/13 12:40,304.54,68.64,320,320,326.694
2020/7/13 12:45,321.6,67.7,337,337,343.4724
2020/7/13 12:50,338.56,66.76,353,353,360.2508
2020/7/13 12:55,355.52,65.82,370,370,377.0172
2020/7/13 13:00,372.58,64.87,386,386,393.7584
2020/7/13 13:05,389.6,63.93,403,403,410.4564
2020/7/13 13:10,406.04,62.98,419,419,427.1028
2020/7/13 13:15,422.52,62.03,435,435,443.6832
2020/7/13 13:20,439.8,61.08,452,452,460.1832
2020/7/13 13:25,457.26,60.13,468,468,476.5956
2020/7/13 13:30,473.92,59.17,484,484,492.9072
2020/7/13 13:35,490.64,58.22,500,500,509.1048
2020/7/13 13:40,507.3,57.26,516,516,525.1824
2020/7/13 13:45,523.46,56.31,532,532,541.1256
2020/7/13 13:50,539.5,55.35,548,548,556.9284
2020/7/13 13:55,556.18,54.4,563,563,572.5764
2020/7/13 14:00,571.94,53.44,580,580,588.066
2020/7/13 14:05,587.52,52.49,593,593,603.3816
2020/7/13 14:10,603.42,51.53,608,608,618.5196
2020/7/13 14:15,618.76,50.58,623,623,633.4656
2020/7/13 14:20,633.3,49.62,638,638,648.2184
2020/7/13 14:25,648.32,48.67,653,653,662.7636
2020/7/13 14:30,662.56,47.72,667,667,677.094
2020/7/13 14:35,677.1,46.77,681,681,691.2036
2020/7/13 14:40,692.18,45.83,694,694,705.0804
2020/7/13 14:45,705,44.88,708,708,718.7196
2020/7/13 14:50,718.98,43.94,721,721,732.1152
2020/7/13 14:55,732.82,43,735,735,745.2552
2020/7/13 15:00,747.16,42.06,748,748,758.1288
2020/7/13 15:05,759.12,41.13,760,760,770.7072
2020/7/13 15:10,773.38,40.2,773,773,783.0072
2020/7/13 15:15,784.46,39.28,785,785,795.0252
2020/7/13 15:20,797.12,38.36,796,796,806.754
2020/7/13 15:25,810.14,37.45,808,808,818.1876
2020/7/13 15:30,820.42,36.54,819,819,829.32
2020/7/13 15:35,830.48,35.64,829,829,840.1416
2020/7/13 15:40,841.88,34.74,838,838,850.65
2020/7/13 15:45,853.32,33.86,848,848,860.8416
2020/7/13 15:50,863.5,32.98,858,858,870.7056
2020/7/13 15:55,873.26,32.11,868,868,880.2396
2020/7/13 16:00,883.1,31.26,877,877,889.4364
2020/7/13 16:05,892.02,30.41,886,886,898.2924
2020/7/13 16:10,901.72,29.58,895,895,906.804
2020/7/13 16:15,910.54,28.76,903,903,914.9676
2020/7/13 16:20,918.98,27.95,911,911,922.7748
2020/7/13 16:25,926.52,27.17,919,919,930.2232
2020/7/13 16:30,932.32,26.4,926,926,937.3116
2020/7/13 16:35,940.46,25.65,929,929,944.0316
2020/7/13 16:40,946.76,24.92,935,935,950.3844
2020/7/13 16:45,952.12,24.22,942,942,956.3616
2020/7/13 16:50,957.9,23.55,947,947,961.9644
2020/7/13 16:55,963.68,22.9,952,952,967.1868
2020/7/13 17:00,968.06,22.28,957,957,972.0276
2020/7/13 17:05,971.28,21.7,962,962,976.4856
2020/7/13 17:10,978.78,21.16,966,966,980.5536
2020/7/13 17:15,984.6,20.65,970,970,984.234
2020/7/13 17:20,987.4,20.19,973,973,987.5232
2020/7/13 17:25,993.7,19.77,976,976,990.4176
2020/7/13 17:30,1008.8,19.41,976,976,992.9208
2020/7/13 17:35,812.74,19.09,978,978,995.0256
2020/7/13 17:40,951.66,18.83,980,980,996.7344
2020/7/13 17:45,929.88,18.63,981,981,998.0448
2020/7/13 17:55,1042.76,18.4,983,983,999.4692
2020/7/13 18:05,1035.46,18.42,983,983,999.2424
2020/7/13 18:10,1020.72,18.52,982,982,998.5056
2020/7/13 18:15,1051.44,18.68,981,981,997.3716
2020/7/13 18:20,1032.72,18.9,979,979,995.8392
2020/7/13 18:25,1012.98,19.18,978,978,993.9096
2020/7/13 18:30,1011.44,19.51,973,973,991.5828
2020/7/13 18:35,1012.4,19.89,969,969,988.8612
2020/7/13 18:40,1016.42,20.32,966,966,985.7472
2020/7/13 18:45,823.88,20.79,963,963,982.2384
2020/7/13 18:50,884.46,21.31,959,959,978.3432
2020/7/13 18:55,988.16,21.86,955,955,974.0568
2020/7/13 19:00,981.48,22.45,950,950,969.3876
2020/7/13 19:05,977.96,23.08,945,945,964.332
2020/7/13 19:10,969.62,23.74,940,940,958.8984
2020/7/13 19:15,961.52,24.42,934,934,953.0856
2020/7/13 19:20,917.68,25.13,929,929,946.902
2020/7/13 19:25,955.12,25.86,922,922,940.3524
2020/7/13 19:30,968.54,26.62,915,915,933.438
2020/7/13 19:35,961.36,27.39,907,907,926.1588
2020/7/13 19:40,958.44,28.18,900,900,918.5208
2020/7/13 19:45,925.48,28.99,892,892,910.5264
2020/7/13 19:50,917.9,29.81,882,882,902.1816
2020/7/13 19:55,902.86,30.65,873,873,893.4864
2020/7/13 20:00,897.8,31.5,864,864,884.4528
2020/7/13 20:05,891.64,32.36,855,855,875.0784
2020/7/13 20:10,879.68,33.23,845,845,865.3728
2020/7/13 20:15,882.4,34.11,835,835,855.3396
2020/7/13 20:20,857.76,35,825,825,844.9824
2020/7/13 20:25,838.06,35.9,814,814,834.312
2020/7/13 20:30,826.68,36.8,803,803,823.3296
2020/7/13 20:35,813.18,37.71,792,792,812.0424
2020/7/13 20:40,802.38,38.62,781,781,800.4564
2020/7/13 20:45,788.6,39.55,769,769,788.5812
2020/7/13 20:50,772.96,40.47,757,757,776.418
2020/7/13 20:55,762.06,41.4,745,745,763.9764
2020/7/13 21:00,749.58,42.34,732,732,751.2984
2020/7/13 21:05,733.42,43.27,719,719,738.4932
2020/7/13 21:10,719.34,44.21,706,706,725.4468
2020/7/13 21:15,704.78,45.16,692,692,712.1532
2020/7/13 21:20,692.36,46.1,678,678,698.6172
2020/7/13 21:25,682.9,47.05,665,665,684.8496
2020/7/13 21:30,677.62,48,651,651,670.8564
2020/7/13 21:35,671.3,48.95,637,637,656.646
2020/7/13 21:40,666.42,49.91,624,624,642.2292
2020/7/13 21:45,646.3,50.86,609,609,627.612
2020/7/13 21:50,619.12,51.81,594,594,612.8028
2020/7/13 21:55,608.04,52.77,579,579,597.81
2020/7/13 22:00,606.78,53.73,564,564,582.6456
2020/7/13 22:05,596.78,54.68,549,549,567.3144
2020/7/13 22:10,577.1,55.64,533,533,551.8284
2020/7/13 22:15,561.92,56.59,518,518,536.196
2020/7/13 22:20,524.14,57.55,502,502,520.4292
2020/7/13 22:25,505.22,58.5,486,486,504.5364
2020/7/13 22:30,493.52,59.46,470,470,488.5248
2020/7/13 22:35,475.24,60.41,455,455,472.4076
2020/7/13 22:40,444.5,61.36,439,439,456.1896
2020/7/13 22:45,424.2,62.32,422,422,439.8912
2020/7/13 22:50,413.2,63.27,406,406,423.5148
2020/7/13 22:55,409.34,64.21,390,390,407.0784
2020/7/13 23:00,381.72,65.16,374,374,390.5892
2020/7/13 23:50,204.7,74.5,213,213,225.966
2020/7/13 23:55,190,75.42,197,197,209.8728
2020/7/14 0:00,173.94,76.33,183,183,193.8852
2020/7/14 0:05,159.4,77.24,169,169,177.9192
2020/7/14 0:10,144.26,78.14,154,154,162.126
2020/7/14 0:15,129.76,79.04,139,139,146.5464
2020/7/14 0:20,116.04,79.94,125,125,131.214
2020/7/14 0:25,102.5,80.83,111,111,116.1672
2020/7/14 0:30,89.38,81.71,98,98,101.4528
2020/7/14 0:35,76.88,82.59,85,85,87.1308
2020/7/14 0:40,64.66,83.46,73,73,73.2756
2020/7/14 0:45,53.06,84.32,61,61,59.9796
2020/7/14 11:15,51.4,84.15,64,64,61.9008
2020/7/14 11:20,57.14,83.29,76,76,75.0132
2020/7/14 11:25,72.52,82.42,88,88,88.6848
2020/7/14 11:30,86.94,81.54,102,102,102.8256
2020/7/14 11:35,99.7,80.65,115,115,117.3672
2020/7/14 11:40,113.4,79.76,129,129,132.2544
2020/7/14 11:45,126.5,78.87,144,144,147.4344
2020/7/14 11:50,141.54,77.97,158,158,162.8724
2020/7/14 11:55,156.22,77.06,173,173,178.5312
2020/7/14 12:00,171.44,76.15,189,189,194.388
2020/7/14 12:05,187.18,75.24,204,204,210.4152
2020/7/14 12:10,202.36,74.32,220,220,226.5876
2020/7/14 12:15,217.64,73.4,236,236,242.88
2020/7/14 12:20,234.3,72.48,252,252,259.2732
2020/7/14 12:25,251.76,71.55,267,267,275.7468
2020/7/14 12:30,272.86,70.62,283,283,292.2852
2020/7/14 12:35,292.78,69.68,299,299,308.8668
2020/7/14 12:40,313.32,68.75,315,315,325.482
2020/7/14 12:45,334.7,67.81,331,331,342.1056
2020/7/14 12:50,356.9,66.87,348,348,358.7292
2020/7/14 12:55,378.92,65.93,364,364,375.3396
2020/7/14 13:00,387.24,64.98,380,380,391.9176
2020/7/14 13:05,400.04,64.03,397,397,408.4524
2020/7/14 13:10,407.48,63.09,413,413,424.9308
2020/7/14 13:15,400.3,62.14,429,429,441.342
2020/7/14 13:20,400.54,61.19,445,445,457.6716
2020/7/14 13:25,428.58,60.23,462,462,473.9112
2020/7/14 13:30,427.82,59.28,478,478,490.0476
2020/7/14 13:35,474.64,58.33,492,492,506.0724
2020/7/14 13:40,420.1,57.37,433,508,521.9712
2020/7/14 13:45,352.4,56.42,523,523,537.7368
2020/7/14 13:50,402.42,55.46,539,539,553.3596
2020/7/14 13:55,514.16,54.51,554,554,568.8312
2020/7/14 14:00,585.5,53.55,570,570,584.136
2020/7/14 14:05,586.46,52.59,585,585,599.274
2020/7/14 14:10,594.54,51.64,600,600,614.2308
2020/7/14 14:15,607.94,50.69,615,615,628.9992
2020/7/14 14:20,615.28,49.73,630,630,643.5672
2020/7/14 14:25,609.32,48.78,644,644,657.9288
2020/7/14 14:30,614.36,47.83,658,658,672.0804
2020/7/14 14:35,657.14,46.88,671,671,686.0064
2020/7/14 14:40,691.08,45.94,684,684,699.6996
2020/7/14 14:45,701.36,44.99,698,698,713.1576
2020/7/14 14:50,686.36,44.05,711,711,726.3684
2020/7/14 14:55,711.88,43.11,724,724,739.3284
2020/7/14 15:00,716.96,42.18,737,737,752.0448
2020/7/14 15:05,733.88,41.24,750,750,764.5872
2020/7/14 15:10,743.16,40.32,762,762,776.8668
2020/7/14 15:15,766.8,39.39,774,774,788.8644
2020/7/14 15:20,792.58,38.47,786,786,800.5752
2020/7/14 15:25,796.74,37.56,797,797,811.992
2020/7/14 15:30,783.92,36.65,807,807,823.1088
2020/7/14 15:35,762.74,35.75,817,817,833.9196
2020/7/14 15:40,755.2,34.86,712,827,844.4172
2020/7/14 15:45,789.34,33.98,838,838,854.598
2020/7/14 15:50,837,33.1,848,848,864.4548
2020/7/14 15:55,854.38,32.23,857,857,873.9816
2020/7/14 16:00,865.58,31.38,867,867,883.1748
2020/7/14 16:05,876.08,30.53,876,876,892.0284
2020/7/14 16:10,889.18,29.7,884,884,900.5388
2020/7/14 16:15,897.74,28.89,893,893,908.7024
2020/7/14 16:20,918.76,28.08,900,900,916.5108
2020/7/14 16:25,928.22,27.3,908,908,923.964
2020/7/14 16:30,932.5,26.53,915,915,931.056
2020/7/14 16:35,924.8,25.79,919,919,937.782
2020/7/14 16:40,938.44,25.06,926,926,944.1408
2020/7/14 16:45,942.94,24.36,932,932,950.1276
2020/7/14 16:50,942.28,23.69,937,937,955.7412
2020/7/14 16:55,942.46,23.04,943,943,960.9756
2020/7/14 17:00,942.52,22.43,948,948,965.8284
2020/7/14 17:05,962.18,21.85,952,952,970.2972
2020/7/14 17:10,974.6,21.3,956,956,974.3832
2020/7/14 17:15,969.74,20.8,960,960,978.0792
2020/7/14 17:20,967.76,20.34,963,963,981.3852
2020/7/14 17:25,968.98,19.93,966,966,984.2964
2020/7/14 17:30,960.36,19.56,967,967,986.8188
2020/7/14 17:35,965.42,19.25,970,970,988.944
2020/7/14 17:40,963.64,18.99,971,971,990.672
2020/7/14 17:45,972.64,18.79,973,973,992.0052
2020/7/14 17:50,964.66,18.64,974,974,992.94
2020/7/14 17:55,934.04,18.56,974,974,993.4764
2020/7/14 18:00,972.42,18.54,974,974,993.6072
2020/7/14 18:05,977.18,18.57,974,974,993.3132
2020/7/14 18:10,992.54,18.67,974,974,992.6184
2020/7/14 18:15,969.36,18.83,972,972,991.5264
2020/7/14 18:20,997.14,19.05,971,971,990.0348
2020/7/14 18:25,992.96,19.32,967,967,988.1484
2020/7/14 18:30,1007.6,19.65,965,965,985.8648
2020/7/14 18:35,1007.34,20.02,962,962,983.1876
2020/7/14 18:40,800.94,20.45,959,959,980.118
2020/7/14 18:45,901.94,20.92,956,956,976.656
2020/7/14 18:50,1003.1,21.43,952,952,972.8052
2020/7/14 18:55,836.3,21.98,948,948,968.5692
2020/7/14 19:00,573.92,22.57,771,943,963.9444
2020/7/14 19:05,697.7,23.19,779,938,958.9392
2020/7/14 19:10,914.12,23.85,808,933,953.5548
2020/7/14 19:15,962.36,24.53,925,925,947.7924
2020/7/14 19:20,941.8,25.23,919,919,941.658
2020/7/14 19:25,895.5,25.97,913,913,935.1516
2020/7/14 19:30,939,26.72,906,906,928.2804
2020/7/14 19:35,952.68,27.49,899,899,921.0444
2020/7/14 19:40,767.76,28.28,891,891,913.4496
2020/7/14 19:45,866.88,29.08,883,883,905.4984
2020/7/14 19:50,921.7,29.91,875,875,897.1956
2020/7/14 19:55,926.08,30.74,866,866,888.5496
2020/7/14 20:00,852.4,31.59,856,856,879.5592
2020/7/14 20:05,732.6,32.45,846,846,870.2304
2020/7/14 20:10,855.32,33.31,837,837,860.5728
2020/7/14 20:15,675.36,34.19,827,827,850.5876
2020/7/14 20:20,814.7,35.08,817,817,840.2796
2020/7/14 20:25,762.92,35.97,667,806,829.656
2020/7/14 20:30,632.32,36.88,665,795,818.7228
2020/7/14 20:35,630.12,37.79,658,784,807.486
2020/7/14 20:40,677.58,38.7,624,773,795.9516
2020/7/14 20:45,561.96,39.62,607,761,784.1256
2020/7/14 20:50,465.58,40.55,600,749,772.0152
2020/7/14 20:55,359.8,41.47,565,737,759.6276
2020/7/14 21:00,544.6,42.41,628,724,746.9532
2020/7/14 21:05,594.98,43.34,561,712,733.9536
2020/7/14 21:10,521.64,44.28,576,699,720.6912
2020/7/14 21:15,753.28,45.23,597,685,707.1756
2020/7/14 21:20,751.76,46.17,605,672,693.4212
2020/7/14 21:25,727.66,47.12,600,658,679.4304
2020/7/14 21:30,581.86,48.07,537,644,665.2128
2020/7/14 21:35,394.3,49.02,630,630,650.7768
2020/7/14 21:40,620.78,49.97,615,615,636.1308
2020/7/14 21:45,605.48,50.93,547,600,621.2808
2020/7/14 21:50,535.3,51.88,516,585,606.2388
2020/7/14 21:55,468.16,52.84,449,570,591.0108
2020/7/14 22:00,388.42,53.79,422,555,575.6076
2020/7/14 22:05,345,54.75,382,540,560.0376
2020/7/14 22:10,283.32,55.71,369,525,544.3104
2020/7/14 22:15,287.86,56.66,360,509,528.4332
2020/7/14 22:20,412.22,57.62,404,494,512.4216
2020/7/14 22:25,417.26,58.57,419,478,496.2816
2020/7/14 22:30,425.32,59.53,389,462,480.0228
2020/7/14 22:35,399.26,60.48,357,446,463.6596
2020/7/14 22:40,309.62,61.43,331,430,447.1992
2020/7/14 22:45,302.46,62.39,333,414,430.6572
2020/7/14 22:50,263.02,63.34,267,398,414.0408
2020/7/14 23:00,245.18,65.23,316,366,380.6508
2020/7/14 23:05,361.88,66.18,309,350,363.8988
2020/7/14 23:10,375.26,67.12,317,334,347.1288
2020/7/14 23:15,404.36,68.06,318,318,330.354
2020/7/14 23:20,399.08,69,302,302,313.5924
2020/7/14 23:25,366.26,69.94,286,286,296.8572
2020/7/14 23:30,315.12,70.87,239,270,280.1676
2020/7/14 23:35,178.92,71.8,240,254,263.5404
2020/7/14 23:40,161.9,72.73,207,238,246.9972
2020/7/14 23:45,205.96,73.65,223,223,230.5536
2020/7/14 23:50,196.66,74.57,185,207,214.2324
2020/7/14 23:55,130.14,75.49,129,192,198.06
2020/7/15 0:10,105.04,78.22,131,147,150.6972
2020/7/15 0:15,146.04,79.12,133,133,135.4128
